codigoUasg,nomeUasg,usoSisg,adesaoSiasg,siglaUf,codigoMunicipio,codigoMunicipioIbge,nomeMunicipioIbge,codigoUnidadePolo,nomeUnidadePolo,codigoUnidadeEspelho,nomeUnidadeEspelho,uasgCadastradora,cnpjCpfUasg,codigoOrgao,cnpjCpfOrgao,cnpjCpfOrgaoVinculado,cnpjCpfOrgaoSuperior,codigoSiorg,statusUasg,dataImplantacaoSidec,dataHoraMovimento
420048,"DIRETORIA DO LIVRO, LEITURA, LITERATURA E BIB",True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,42000,01264142000129,00394411000109,00394411000109,201090,True,2014-09-12T03:00:00.000+00:00,2018-12-15T10:09:00
420046,SECRETARIA DE DIR. AUT. E PROP. INTELECTUAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,42000,01264142000129,00394411000109,00394411000109,,True,2018-10-16T03:00:00.000+00:00,2018-12-15T11:09:00
420044,DIR. DE PROG. ESP. DE INFRAESTRUTURA CULTURAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,,42000,01264142000129,00394411000109,00394411000109,119478,True,2011-08-10T03:00:00.000+00:00,2018-12-15T10:09:00
420041,DIRETORIA DE RELAçOES INTERNACIONAIS,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,False,0,42000,01264142000129,00394411000109,00394411000109,95194,True,2009-08-24T03:00:00.000+00:00,2018-12-15T10:09:00
420032,SECRETARIA DE ARTICULAÇÃO INSTITUCIONAL/MINC,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,False,0,42000,01264142000129,00394411000109,00394411000109,40125,True,2009-08-24T03:00:00.000+00:00,2018-12-15T10:09:00
420030,SECRETARIA DE ECONOMIA DA CULTURA,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,False,0,42000,01264142000129,00394411000109,00394411000109,119553,True,2009-08-24T03:00:00.000+00:00,2018-12-15T10:09:00
420029,SECRETARIA DE CIDADANIA CULTURAL/MINC,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,False,0,42000,01264142000129,00394411000109,00394411000109,102521,True,2009-08-24T03:00:00.000+00:00,2018-12-15T10:09:00
420020,COORDENACAO-GERAL DE TECNOLOGIA DA INFORMACAO,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,False,0,42000,01264142000129,00394411000109,00394411000109,310549,True,2012-08-06T03:00:00.000+00:00,2023-09-27T11:50:00
420017,ASSESSORIA DE COMUNICACAO SOCIAL/MINC,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,42000,01264142000129,00394411000109,00394411000109,,True,2010-04-27T03:00:00.000+00:00,2018-12-15T10:09:00
420016,GABINETE DO MINISTRO,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,False,0,42000,01264142000129,00394411000109,00394411000109,2037,True,2009-08-31T03:00:00.000+00:00,2018-12-15T10:09:00
420014,SECRET. DE FOMENTO E INCENTIVO A CULTURA/MINC,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,False,0,42000,01264142000129,00394411000109,00394411000109,40127,True,1999-07-15T03:00:00.000+00:00,2018-12-15T10:09:00
420012,SECRETARIA DE POLITICA AGRICOLA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,396895006832,22000,00396895000125,00394411000109,00394411000109,2035,True,1999-07-15T03:00:00.000+00:00,2010-07-07T18:30:00
420010,SECRETARIA-EXECUTIVA/MINC,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,False,0,42000,01264142000129,00394411000109,00394411000109,3231,True,1999-07-15T03:00:00.000+00:00,2018-12-15T10:09:00
420009,COORD.GERAL DE RECURSOS LOGIST. SPOA/SE/MINC,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,True,1264142002253,42000,01264142000129,00394411000109,00394411000109,311744,True,2006-09-05T03:00:00.000+00:00,2023-09-27T11:49:00
420008,COORDENACAO GERAL DE GESTAO DE PESSOAS/MINC,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,True,1264142000714,42000,01264142000129,00394411000109,00394411000109,13201,True,1999-07-15T03:00:00.000+00:00,2019-12-15T16:31:00
420006,SECRETARIA DO AUDIOVISUAL/MINC,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,False,1264142002172,42000,01264142000129,00394411000109,00394411000109,3662,True,1999-07-15T03:00:00.000+00:00,2018-12-15T10:09:00
420004,FUNDO NACIONAL DE CULTURA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,1264142000471,42000,01264142000129,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2023-11-23T09:19:00
420003,MINC-CISET-SECRETARIA DE CONTROLE INTERNO/DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,42000,01264142000129,00394411000109,00394411000109,075689,True,1999-07-15T03:00:00.000+00:00,2020-12-20T16:09:00
420001,SPOA/SE/MINC,True,True,DF,97012.0,5300108.0,BRASÍLIA,420001,SPOA/SE/MINC,0,,True,1264142000200,42000,01264142000129,00394411000109,00394411000109,311744,True,1999-07-15T03:00:00.000+00:00,2024-06-04T12:47:00
413013,FUNDO DE FISCALIZ.DAS TELECOMUNICACOES-FISTEL,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,2772704000108,41231,02030715000112,37753638000103,00394411000109,,True,,2020-12-20T08:30:00
410072,SUBSECRETARIA DE PLA. E TECNOL. DA INFORMACAO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,41000,37753638000103,00394411000109,00394411000109,264359,True,2024-11-04T03:00:00.000+00:00,2025-03-25T13:47:00
410064,ASSESSORIA ESPECIAL DE COMUNICACAO SOCIAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,41000,37753638000103,00394411000109,00394411000109,264359,True,2024-11-04T03:00:00.000+00:00,2025-03-21T15:43:00
410061,SECRETARIA DE COMUNICACAO SOCIAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,41000,37753638000103,00394411000109,00394411000109,269033,True,2021-03-10T03:00:00.000+00:00,2021-12-12T17:40:00
410059,SECRETARIA DE TELECOMUNICAÇÕES,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,41000,37753638000103,00394411000109,00394411000109,,True,2021-03-10T03:00:00.000+00:00,2025-03-21T15:44:00
410058,SECRETARIA DE COMUNICAÇÃO SOCIAL ELETRÔNICA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,41000,37753638000103,00394411000109,00394411000109,,True,2021-03-10T03:00:00.000+00:00,2025-03-21T15:41:00
410005,SETORIAL DE CONTABILIDADE/MC,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,394437000580,41000,37753638000103,00394411000109,00394411000109,,True,2020-11-11T03:00:00.000+00:00,2020-12-20T15:55:00
410004,COORDENACAO GERAL DE RECURSOS HUMANOS/MC,True,True,DF,97012.0,5300108.0,BRASÍLIA,240237,COORDENAÇÃO-GERAL DE GESTÃO E INOVAÇÃO,0,,False,394437000408,41000,37753638000103,00394411000109,00394411000109,10629,True,1999-07-15T03:00:00.000+00:00,2021-12-12T15:12:00
410003,COORDENACAO GERAL DE RECURSOS LOGISTICOS,True,True,DF,97012.0,5300108.0,BRASÍLIA,240101,MCT-COORD. GERAL DE RECURSOS LOGÍSTICOS/DF,0,,True,394437000319,41000,37753638000103,00394411000109,00394411000109,266833,True,2001-03-15T03:00:00.000+00:00,2025-03-12T12:32:00
410002,COORDENACAO GERAL DE ORCAMENTO E FINANCAS/MC,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,41000,37753638000103,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2021-12-12T10:40:00
400401,PR-SAE-COORDENACAO-GERAL DE ADMINISTRACAO/DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,394411001695,20104,394411003710,00394411000109,,,True,1999-07-15T03:00:00.000+00:00,2010-07-07T18:30:00
400076,SECRETARIA  NACIONAL DE ECONOMIA SOLIDARIA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,,40000,23612685000122,00394411000109,00394411000109,,True,2016-05-05T03:00:00.000+00:00,2016-05-05T12:15:00
400065,SUPERINTENDÊNCIA REG. DO TRABALHO E EMPREGO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,,40000,23612685000122,00394411000109,00394411000109,,True,2016-05-27T03:00:00.000+00:00,2024-07-02T09:34:00
400059,SECRETARIA DE RELAÇÕES DO TRABALHO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,40000,23612685000122,00394411000109,00394411000109,,True,2016-05-05T03:00:00.000+00:00,2019-12-15T11:10:00
400057,SEC. DE POLÍTICAS DE PREVIDÊNCIA SOCIAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,40000,23612685000122,00394411000109,00394411000109,,True,2016-04-20T03:00:00.000+00:00,2016-04-20T16:18:00
400056,SECRETARIA DE INSPEÇÃO DO TRABALHO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,40000,23612685000122,00394411000109,00394411000109,,True,2016-05-05T03:00:00.000+00:00,2019-12-15T11:40:00
400055,SECRETARIA DE POLÍTICAS PUBLICAS DE EMPREGO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,40000,23612685000122,00394411000109,00394411000109,,True,2016-05-05T03:00:00.000+00:00,2016-05-11T18:11:00
400054,SECRETARIA EXECUTIVA DO MTPS,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,40000,23612685000122,00394411000109,00394411000109,,True,2016-04-11T03:00:00.000+00:00,2016-05-12T13:34:00
400047,SETORIAL DE CONTABILIDADE - MTPS,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,40000,23612685000122,00394411000109,00394411000109,,True,2016-02-02T03:00:00.000+00:00,2024-06-21T15:40:00
400045,COORDENAÇÃO GERAL DE REC. LOGISTICOS - MTPS,True,True,DF,97012.0,5300108.0,BRASÍLIA,330005,MPS-COORDENAÇÃO-GERAL DE G E ADMINISTRACAO,0,,True,,40000,23612685000122,00394411000109,00394411000109,313359,True,2015-10-01T03:00:00.000+00:00,2025-03-06T11:53:00
400043,SECRETARIA ESPECIAL DA PREVIDENCIA SOCIAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,40000,23612685000122,00394411000109,00394411000109,,True,2016-02-03T03:00:00.000+00:00,2016-02-03T11:33:00
400042,SETORIAL ORÇAMENTÁRIA E FINANCEIRA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,40000,23612685000122,00394411000109,00394411000109,,True,2016-02-03T03:00:00.000+00:00,2016-02-03T11:47:00
400041,SECRETARIA ESPECIAL DO TRABALHO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,40000,23612685000122,00394411000109,00394411000109,,True,2016-02-03T03:00:00.000+00:00,2016-02-03T11:43:00
393040,UNIDADE CONTROLE DE PROJETO-UCP-BIRD (4188),True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,39252,04892707000100,37115342000167,00394411000109,,True,,2010-07-07T18:30:00
393003,DEPARTAMENTO NACIONAL INFRAEST.DE TRANSPORTES,True,True,DF,97012.0,5300108.0,BRASÍLIA,273001,2ª UNIDADE DE INFRA-ESTRUTURA TERRESTRE,0,,False,,39252,04892707000100,37115342000167,00394411000109,263575,True,2002-04-08T03:00:00.000+00:00,2025-02-06T10:18:00
390096,COORDENACAO GERAL TECNOLOGIA DA INFORMACAO,True,True,DF,97012.0,5300108.0,BRASÍLIA,390004,COORD.GERAL DE RECURSOS LOGÍSTICOS,0,,False,00000000000000,39000,37115342000167,00394411000109,00394411000109,,True,2020-07-20T03:00:00.000+00:00,2020-12-20T11:15:00
390082,SECRETARIA DE AVIAÇÃO CIVIL,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,39000,37115342000167,00394411000109,00394411000109,,True,2016-12-20T03:00:00.000+00:00,2016-12-20T15:07:00
390081,SECRETARIA NACIONAL DE PORTOS,True,True,DF,97012.0,5300108.0,BRASÍLIA,390004,COORD.GERAL DE RECURSOS LOGÍSTICOS,0,,True,,39000,37115342000167,00394411000109,00394411000109,92748,True,2016-12-20T03:00:00.000+00:00,2017-12-16T09:57:00
390063,COORDENAÇÃO GERAL RECURSOS LOGISTICOS - MI,True,True,DF,97012.0,5300108.0,BRASÍLIA,390004,COORD.GERAL DE RECURSOS LOGÍSTICOS,0,,False,00000000000000,39000,37115342000167,00394411000109,00394411000109,,True,2020-06-03T03:00:00.000+00:00,2020-12-20T11:15:00
390042,"SECRETETARIA DE FOMENTO, PLANEJAMENTO E PARC",True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,39000,37115342000167,00394411000109,00394411000109,74710,True,,2020-12-20T17:50:00
390007,COORDENACAO GERAL DE RECURSOS HUMANOS/MT,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,37115342003263,39000,37115342000167,00394411000109,00394411000109,13034,True,1999-07-15T03:00:00.000+00:00,2021-12-12T14:33:00
390004,COORD.GERAL DE RECURSOS LOGÍSTICOS,True,True,DF,97012.0,5300108.0,BRASÍLIA,393003,DEPARTAMENTO NACIONAL INFRAEST.DE TRANSPORTES,0,,True,37115342000400,29000,37115342000167,00394411000109,00394411000109,264008,True,1999-07-15T03:00:00.000+00:00,2025-04-02T16:19:00
380918,COORDENACAO-GERAL DE LOGIST. E ADMINIST./MTE,True,True,DF,97012.0,5300108.0,BRASÍLIA,170607,DIRETORIA DE ADMINISTRAÇÃO E LOGÍSTICA,380018,MTB-CSG-COORD.-GERAL DE SERVICOS GERAIS/DF,True,0,38901,07526983000143,37115367000160,00394411000109,42826,True,,2021-12-12T10:57:00
380019,COORDENACAO-GERAL DE RECURSOS HUMANOS-CRH/MTB,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,37115367003267,38000,37115367000160,00394411000109,00394411000109,77676,True,1999-07-15T03:00:00.000+00:00,2018-12-15T10:09:00
380018,MTB-CSG-COORD.-GERAL DE SERVICOS GERAIS/DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,380908,SECRETARIA DE POLITICAS PUBLICAS DE EMPREGO,0,,True,37115367003348,38000,37115367000160,00394411000109,00394411000109,42826,True,2001-02-06T03:00:00.000+00:00,2019-12-15T11:36:00
380017,SECRETARIA DE SEGURANCA E SAUDE NO TRABALHO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,37115367003429,38000,37115367000160,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2018-12-15T10:09:00
380016,COOR.-GERAL DE REC.DO FUN.DE AMP. TRABALHADOR,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,37115367000756,38000,37115367000160,00394411000109,00394411000109,42827,True,1999-07-15T03:00:00.000+00:00,2018-12-15T10:09:00
380015,DEPARTAMENTO DE QUALIFICACAO PROFISSIONAL-MTE,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,37115367000675,38000,37115367000160,00394411000109,00394411000109,42807,True,2001-06-26T03:00:00.000+00:00,2018-12-15T10:09:00
380014,SECRETARIA EXECUTIVA/TRABALHO/M.T.B.,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,37115367000403,38000,37115367000160,00394411000109,00394411000109,3271,True,1999-07-15T03:00:00.000+00:00,2018-12-15T10:09:00
380013,DEPARTAMENTO  DE EMPREGO E SALARIO - MTB,True,True,DF,97012.0,5300108.0,BRASÍLIA,380908,SECRETARIA DE POLITICAS PUBLICAS DE EMPREGO,0,,False,37115367000322,38000,37115367000160,00394411000109,00394411000109,42805,True,2004-01-05T03:00:00.000+00:00,2018-12-15T10:09:00
380009,SECRETARIA DE INSPECAO DO TRABALHO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,38000,37115367000160,00394411000109,00394411000109,42832,True,,2018-12-15T10:09:00
373083,INCRA-SEDE/DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,375972000241,22201,03204421000122,01612452000197,00394411000109,47908,True,2002-12-31T03:00:00.000+00:00,2025-03-18T10:45:00
373001,DPTO. DE ADMINISTRACAO FINANCEIRA-DAF - INCRA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,375972000160,22201,03204421000122,01612452000197,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2020-12-20T14:51:00
370116,COORD-GERAL GOVERNO ABERTO E TRANSPARENCIA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,37000,26664015000148,00394411000109,00394411000109,,True,2017-02-13T03:00:00.000+00:00,2017-12-16T14:59:00
370056,COORD-GERAL AUD. AREA DE EDUCACAO BASICA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,,37000,26664015000148,00394411000109,00394411000109,,True,2017-02-09T03:00:00.000+00:00,2017-12-16T14:25:00
370036,CONSULTORIA JURIDICA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,37000,26664015000148,00394411000109,00394411000109,,True,2017-02-09T03:00:00.000+00:00,2017-12-16T11:00:00
370007,PROG.FORTAL.PREV.COMB.CORRUP.GEST.PUBL.BRASIL,True,True,DF,97012.0,5300108.0,BRASÍLIA,110176,COORDENACAO-GERAL DE RECURSOS LOGISTICOS,0,,False,,37000,26664015000148,00394411000109,00394411000109,98852,True,2017-01-13T03:00:00.000+00:00,2019-12-15T16:16:00
370006,SETORIAL DE CONTABILIDADE,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,37000,26664015000148,00394411000109,00394411000109,,True,2017-01-13T03:00:00.000+00:00,2020-12-20T15:18:00
370004,"COOD. GERAL DE CONT., ORÇAMENTO E FINANÇAS",True,True,DF,97012.0,5300108.0,BRASÍLIA,370007,PROG.FORTAL.PREV.COMB.CORRUP.GEST.PUBL.BRASIL,0,,False,,37000,26664015000148,00394411000109,00394411000109,,True,2017-01-03T03:00:00.000+00:00,2025-04-01T14:28:00
370003,"COORD. GERAL, DE LIC. CONT. E DOC/DGI/SE/CGU",True,True,DF,97012.0,5300108.0,BRASÍLIA,370007,PROG.FORTAL.PREV.COMB.CORRUP.GEST.PUBL.BRASIL,0,,False,,37000,26664015000148,00394411000109,00394411000109,00088731,True,2017-01-03T03:00:00.000+00:00,2025-04-02T16:58:00
370002,COORD - GERAL DE GESTÃO DE PESSOAS/DGI/SE/CGU,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,37000,26664015000148,00394411000109,00394411000109,,True,2017-01-13T03:00:00.000+00:00,2017-12-16T15:08:00
370001,CONTROLADORIA GERAL DA UNIÃO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,37000,26664015000148,00394411000109,00394411000109,,True,2017-01-02T03:00:00.000+00:00,2023-07-04T14:36:00
364102,CNPQ - ADMINISTRACAO CENTRAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,240103,SETORIAL DE CONTABILIDADE DO MCT,0,,True,33654831000136,20501,33654831000136,01263896000164,00394411000109,304372,True,1999-07-15T03:00:00.000+00:00,2025-02-19T11:29:00
344041,MINC-FCP-FUNDACAO CULTURAL PALMARES/DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,32901688000177,20408,32901688000177,01264142000129,00394411000109,1782,True,1999-07-15T03:00:00.000+00:00,2013-05-10T09:30:00
343045,PROGRAMA MONUMENTA - IPHAN,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,20411,26474056000171,01264142000129,00394411000109,,True,2011-08-01T03:00:00.000+00:00,2011-08-01T09:52:00
343044,DESFAZIMENTO - IPHAN,True,True,DF,97012.0,5300108.0,BRASÍLIA,343026,IPHAN-INST. PATR. HIST. E ARTISTICO NACIONAL,0,,False,,20411,26474056000171,01264142000129,00394411000109,102712,True,2010-08-10T03:00:00.000+00:00,2023-05-09T12:38:00
343029,SUPERINTENDÊNCIA DO IPHAN NO DISTRITO FEDERAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,343026,INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO,0,,True,26474056003006,20411,26474056000171,01264142000129,00394411000109,69902,True,,2025-04-02T14:43:00
343026,INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO,True,True,DF,97012.0,5300108.0,BRASÍLIA,343026,INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO,0,,True,26474056002700,20411,26474056000171,01264142000129,00394411000109,3415,True,1999-07-15T03:00:00.000+00:00,2025-04-02T14:22:00
333005,COORDENAçãO GERAL DE PATRIMONIO E LOGISTICA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,,33206,07290290000102,00394528000192,00394411000109,105915,True,2011-08-31T03:00:00.000+00:00,2011-10-28T15:37:00
330094,CENTRO DE SERVICOS COMPARTILHADOS-MPS,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,33000,00394528000192,00394411000109,00394411000109,,True,2024-03-20T03:00:00.000+00:00,2024-03-25T17:02:00
330005,MPS-COORDENAÇÃO-GERAL DE G E ADMINISTRACAO,True,True,DF,97012.0,5300108.0,BRASÍLIA,400045,COORDENAÇÃO GERAL DE REC. LOGISTICOS - MTPS,0,,True,394528000516,33000,00394528000192,00394411000109,00394411000109,2785,True,2004-05-27T03:00:00.000+00:00,2025-03-11T17:19:00
330003,SECRETARIA DE CONTROLE INTERNO/M.P.S.,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,33000,00394528000192,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2023-07-03T10:09:00
323103,AGÊNCIA NACIONAL DE MINERAÇÃO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,32396,29406625000130,,,,True,2019-02-04T03:00:00.000+00:00,2019-12-15T14:24:00
323002,MME-DEPART.NAC.DE PROD.MINERAL/SEDE/DNPM/DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,323002,MME-DEPART.NAC.DE PROD.MINERAL/SEDE/DNPM/DF,0,,True,381056000133,32263,381056000133,37115383000153,00394411000109,1918,True,1999-07-15T03:00:00.000+00:00,2019-12-15T09:34:00
320060,PROJETO META/SECRETARIA EXECUTIVA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,,32000,37115383000153,00394411000109,00394411000109,3245,True,2012-05-11T03:00:00.000+00:00,2019-12-15T15:36:00
320017,"SEC. DE PETROLEO,GAS NATURAL E COMBUS. RENOV.",True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,32000,37115383000153,00394411000109,00394411000109,80045,True,1999-07-15T03:00:00.000+00:00,2018-12-15T10:09:00
320016,"SUBSECRETARIA DE PLANEJ,ORç E ADMINISTRAçãO",True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,32000,37115383000153,00394411000109,00394411000109,8932,True,1999-07-15T03:00:00.000+00:00,2019-12-15T15:36:00
320015,SE/BIRD/MME,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,32000,37115383000153,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2024-03-12T08:53:00
320014,PRODEEM,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,32000,37115383000153,00394411000109,00394411000109,,True,,2024-03-12T08:52:00
320013,SECRETARIA DE ENERGIA ELETRICA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,32000,37115383000153,00394411000109,00394411000109,1919,True,1999-07-15T03:00:00.000+00:00,2024-03-12T09:10:00
320012,SECRETARIA DE GEOL.MINERAÇÃO E TRANSF.MINERAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,32000,37115383000153,00394411000109,00394411000109,00080058,True,1999-07-15T03:00:00.000+00:00,2024-03-12T09:06:00
320011,SECRETARIA EXECUTIVA - MME,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,32000,37115383000153,00394411000109,00394411000109,3245,True,1999-07-15T03:00:00.000+00:00,2019-12-15T15:36:00
320010,SECRETARIA DE PLANEJ. E DESENV.ENERGETICO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,37115383003500,32000,37115383000153,00394411000109,00394411000109,1917,True,1999-07-15T03:00:00.000+00:00,2018-12-15T10:09:00
320006,MME-CISET-SECRETARIA DE CNTROLE INTERNO/DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,32000,37115383000153,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2024-03-12T08:51:00
320005,COORD.GERAL DE RECURSOS HUMANOS/M.M.E,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,37115383000404,32000,37115383000153,00394411000109,00394411000109,3370,True,1999-07-15T03:00:00.000+00:00,2025-03-07T12:55:00
320004,MME-CGC-COORD.GERAL DE RECURSOS LOGISTICOS/DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,37115383000587,32000,37115383000153,00394411000109,00394411000109,3369,True,1999-07-15T03:00:00.000+00:00,2025-01-15T14:57:00
320003,MME - INVENTARIANÇA DA EXTINTA CBEE,True,True,DF,97012.0,5300108.0,BRASÍLIA,999999,,0,,False,37115383000315,32000,37115383000153,00394411000109,00394411000109,57571,True,2006-08-17T03:00:00.000+00:00,2024-03-12T08:41:00
320002,COORD.GERAL DE ORCAM.E FIN./M.M.E,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,0,32000,37115383000153,00394411000109,00394411000109,46227,True,1999-07-15T03:00:00.000+00:00,2023-10-30T15:17:00
320001,GABINETE DO MINISTRO/MME,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,32000,37115383000153,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2019-12-15T15:36:00
307002,FUNDO NACIONAL DO IDOSO - DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,30914,19091758000100,00394494000136,00394411000109,068554,True,2016-12-16T03:00:00.000+00:00,2016-12-16T15:24:00
303001,CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,418993000116,30211,418993000116,00394494000136,00394411000109,119340,True,1999-07-15T03:00:00.000+00:00,2025-04-01T17:18:00
302122,AUTORIDADE NACIONAL DE PROTEÇÃO DE DADOS,True,True,DF,97012.0,5300108.0,BRASÍLIA,200005,MJ-CGS-COORDENACAO GERAL DE LOGISTICA/DF,0,,False,,30212,44365866000171,00394494000136,00394411000109,00235884,True,2023-03-21T03:00:00.000+00:00,2023-12-26T17:01:00
280124,SECRETARIA ESPECIAL DA MICRO E PEQ. EMPRESA,True,True,DF,97012.0,5300108.0,BRASÍLIA,280101,MINISTERIO DO DESENV.IND. COMERCIO E SERVIÇO,0,,False,,28000,00394478000143,00394411000109,00394411000109,121813,True,2017-06-01T03:00:00.000+00:00,2023-07-03T11:04:00
280113,AGENCIA DE PROMOCAO DE EXPORTACOES DO BRASIL,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,28000,00394478000143,00394411000109,00394411000109,,True,,2023-07-03T10:09:00
