codigoUasg,nomeUasg,usoSisg,adesaoSiasg,siglaUf,codigoMunicipio,codigoMunicipioIbge,nomeMunicipioIbge,codigoUnidadePolo,nomeUnidadePolo,codigoUnidadeEspelho,nomeUnidadeEspelho,uasgCadastradora,cnpjCpfUasg,codigoOrgao,cnpjCpfOrgao,cnpjCpfOrgaoVinculado,cnpjCpfOrgaoSuperior,codigoSiorg,statusUasg,dataImplantacaoSidec,dataHoraMovimento
240032,SETORIAL DE CONTABILIDADE/MIN.REL.EXTERIORES,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,35000,00394536000139,00394411000109,00394411000109,,True,,2023-07-03T15:53:00
240031,ESCRITORIO DE REPRESENTACOES/MRE EM SP,True,True,SP,71072.0,3550308.0,SÃO PAULO,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,,35000,00394536000139,00394411000109,00394411000109,35206,True,1999-07-15T03:00:00.000+00:00,2023-07-03T10:09:00
240030,SUBSECRETARIA-GERAL DO SERVICO EXTERIOR,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,,35000,00394536000139,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:52:00
240029,II CONF.DE INTELECT. DA ÁFRICA E DA DIÁSPORA,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,,35000,00394536000139,00394411000109,00394411000109,1990,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:52:00
240027,ESCRITORIO DE REPRES. NA REG.NORDESTE-ERENE,True,True,PE,25313.0,2611606.0,RECIFE,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,1220442000106,35000,00394536000139,00394411000109,00394411000109,1990,True,1999-07-15T03:00:00.000+00:00,2023-07-03T10:09:00
240025,AGENCIA BRASILEIRA DE COOPERACAO - ABC,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,,35000,00394536000139,00394411000109,00394411000109,3616,True,1999-07-15T03:00:00.000+00:00,2023-07-03T16:56:00
240023,1ª REUNIãO DE CH. DE E. DA COM. S.A.DE NAÇÕES,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,394536002859,35000,00394536000139,00394411000109,00394411000109,1990,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:52:00
240021,DIV. DE COORDE. ADM. DOS POSTOS NO EXTERIOR,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,70006220000027,35000,00394536000139,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:52:00
240020,SECRETARIA DE MODERNIZACAO E INFORMATICA,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,394536002506,35000,00394536000139,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:51:00
240019,DEPTO.COOPER.CIENTIFICA TECNICA E TECNOLOGICA,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,394536001020,35000,00394536000139,00394411000109,00394411000109,293273,True,1999-07-15T03:00:00.000+00:00,2023-07-03T10:34:00
240018,DEPARTAMENTO ECONOMICO,True,True,DF,97012.0,5300108.0,BRASÍLIA,240018,DEPARTAMENTO ECONOMICO,0,,False,394536002778,35000,00394536000139,00394411000109,00394411000109,3139,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:51:00
240016,INSTITUTO RIO-BRANCO,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,394536001453,35000,00394536000139,00394411000109,00394411000109,294,True,1999-07-15T03:00:00.000+00:00,2023-07-03T10:09:00
240015,UNIDADE EXECUTIVA DO PROJETO,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,,35000,00394536000139,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:50:00
240014,DIVISAO DA EUROPA II,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,394536000805,35000,00394536000139,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:50:00
240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,True,394536000643,35000,00394536000139,00394411000109,00394411000109,00237656,True,2000-12-29T03:00:00.000+00:00,2023-08-24T13:57:00
240012,CERIMONIAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,394536001372,35000,00394536000139,00394411000109,00394411000109,293,True,1999-07-15T03:00:00.000+00:00,2023-07-03T16:56:00
240011,DEPARTAMENTO CULTURAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,394536002263,35000,00394536000139,00394411000109,00394411000109,1745,True,1999-07-15T03:00:00.000+00:00,2023-07-03T10:09:00
240010,DEPARTAMENTO DE COMUNICACAO E DOCUMENTACAO,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,394536001291,35000,00394536000139,00394411000109,00394411000109,00000292,True,1999-07-15T03:00:00.000+00:00,2024-02-05T15:35:00
240009,DEPARTAMENTO DO SERVICO EXTERIOR - MRE,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,394536000481,35000,00394536000139,00394411000109,00394411000109,1746,True,1999-07-15T03:00:00.000+00:00,2023-07-03T10:09:00
240008,SECRETARIA GERAL EXECUTIVA,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,394536000309,35000,00394536000139,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:47:00
240007,DEPARTAMENTO DE PROMOCAO COMERCIAL/MRE - DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,394536000996,35000,00394536000139,00394411000109,00394411000109,282,True,1999-07-15T03:00:00.000+00:00,2023-07-03T10:09:00
240006,MRE-SECRETARIA DE CONTROLE INTERNO-DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,394536000139,35000,00394536000139,00394411000109,00394411000109,,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:46:00
240005,SECRETARIA DE ORCAMENTO E FINANCAS - MRE,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,394536000562,35000,00394536000139,00394411000109,00394411000109,1990,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:46:00
240004,ASSESSORIA DE COMUNICACAO SOCIAL - MRE - DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,False,394536002000,35000,00394536000139,00394411000109,00394411000109,1741,True,1999-07-15T03:00:00.000+00:00,2023-07-03T15:42:00
240003,SECRETARIA DE RECEPCAO E APOIO _ RJ,True,True,RJ,60011.0,3304557.0,RIO DE JANEIRO,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,394536001887,35000,00394536000139,00394411000109,00394411000109,14565,True,1999-07-15T03:00:00.000+00:00,2023-07-03T10:09:00
240002,2A.COMISSAO BRASILEIRA DEMARCADORA DE LIMITES,True,True,RJ,60011.0,3304557.0,RIO DE JANEIRO,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,394536001704,35000,00394536000139,00394411000109,00394411000109,338,True,1999-07-15T03:00:00.000+00:00,2023-07-03T10:09:00
240001,1A.COMISSAO BRASILEIRA DEMARCADORA DE LIMITES,True,True,PA,4278.0,1501402.0,BELÉM,240013,COORDENAÇÃO-GERAL DE RECURSOS LOGISTICOS,0,,True,394536001615,35000,00394536000139,00394411000109,00394411000109,337,True,1999-07-15T03:00:00.000+00:00,2023-07-03T13:13:00
238012,SEC.DE POLIT.DE PROMOÇÃO DA IGUALDADE RACIAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,200005,MJ-CGS-COORDENACAO GERAL DE LOGISTICA/DF,0,,True,0,20101,00394411000109,00394411000109,,73212,True,1999-07-15T03:00:00.000+00:00,2023-07-06T10:51:00
230002,CENTRO DE SERVICOS COMPARTILHADOS-MIR,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,67000,6064438000110,00394411000109,00394411000109,,True,2024-03-20T03:00:00.000+00:00,2024-03-20T15:09:00
203002,DEPARTAMENTO DE ADMINISTRACAO -DAD-AEB,True,True,DF,97012.0,5300108.0,BRASÍLIA,203001,AGENCIA ESPACIAL BRASILEIRA,0,,False,0,50000,2979218000165,00394411000109,,,True,1999-07-15T03:00:00.000+00:00,2010-07-07T18:30:00
203001,AGENCIA ESPACIAL BRASILEIRA,True,True,DF,97012.0,5300108.0,BRASÍLIA,240103,SETORIAL DE CONTABILIDADE DO MCT,0,,True,86900545000170,20402,86900545000170,01263896000164,00394411000109,4256,True,1999-07-15T03:00:00.000+00:00,2017-12-16T09:10:00
201064,CGADF/DEPEX/SGP/MP,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,20113,00489828000155,00394411000109,00394411000109,,True,2017-06-26T03:00:00.000+00:00,2023-07-03T16:00:00
201063,SUPERINTENDENCIA DE ADMINISTRACAO DO MP RR,True,True,RR,3018.0,1400100.0,BOA VISTA,170347,SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - RR,0,,False,,20113,00489828000155,00394411000109,00394411000109,202330,True,2015-03-24T03:00:00.000+00:00,2021-12-12T10:24:00
201062,SUPERINTENDENCIA DE ADMINISTRAÇAO DO MP_RO,True,True,RO,35.0,1100205.0,PORTO VELHO,170346,SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - RO,0,,False,,20113,00489828000155,00394411000109,00394411000109,202328,True,2015-03-13T03:00:00.000+00:00,2021-12-12T14:46:00
201061,SUPERINTENDÊNCIA DE ADMINIATRAÇÃO DO MP,True,True,AP,6050.0,1600303.0,MACAPÁ,170345,SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO ME AP,0,,False,,20113,00489828000155,00394411000109,00394411000109,00202334,True,2015-03-26T03:00:00.000+00:00,2020-12-20T09:49:00
201060,SUPERINTENDENCIA DE ADMINISTRACAO DO MP/AC,True,True,AC,1392.0,1200401.0,RIO BRANCO,170344,SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF - AC,0,,False,,20113,00489828000155,00394411000109,00394411000109,202332,True,2015-03-24T03:00:00.000+00:00,2018-12-15T10:09:00
201057,CENTRAL DE COMPRAS - SEGES - ME,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,46000,00489828000155,00394411000109,00394411000109,200093,True,2014-03-18T03:00:00.000+00:00,2024-10-11T18:01:00
201013,COORDENAÇÃO DE EXECUÇÃO ORC. E FINANCEIRA,True,True,DF,97012.0,5300108.0,BRASÍLIA,201004,MP-COORDENAÇÃO GERAL DE AQUISIÇÕES,201004,MP-COORDENAÇÃO GERAL DE AQUISIÇÕES,False,489828000660,20113,00489828000155,00394411000109,00394411000109,24970,True,1999-07-15T03:00:00.000+00:00,2018-12-15T17:30:00
201012,SECRETARIA ESPECIAL DE POLIT.REGIONAL SPR/MPO,True,True,DF,97012.0,5300108.0,BRASÍLIA,999999,,0,,False,489828000589,20101,00394411000109,00394411000109,,,True,1999-07-15T03:00:00.000+00:00,2023-07-06T18:30:00
201007,MINISTERIO DO PLANEJAMENTO E ORÇAMENTO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,0,47000,49203278000155,,,,True,2023-06-12T03:00:00.000+00:00,2024-01-24T17:56:00
201005,COORDENACAO GERAL DE RECUR. HUMANOS/SEPLAN/PR,True,True,DF,97012.0,5300108.0,BRASÍLIA,201004,MP-COORDENAÇÃO GERAL DE AQUISIÇÕES,0,,True,394411009165,20113,00489828000155,00394411000109,00394411000109,35950,True,2001-01-02T03:00:00.000+00:00,2018-12-15T10:09:00
201004,MP-COORDENAÇÃO GERAL DE AQUISIÇÕES,True,True,DF,97012.0,5300108.0,BRASÍLIA,170607,DIRETORIA DE ADMINISTRAÇÃO E LOGÍSTICA,0,,True,394411009084,20113,00489828000155,00394411000109,00394411000109,200908,True,2006-12-31T03:00:00.000+00:00,2022-12-17T12:59:00
200999,MINISTÉRIO DA GESTÃO E DA INOVAÇÃO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,46000,00489828000155,00394411000109,00394411000109,00002981,True,1999-07-15T03:00:00.000+00:00,2025-04-01T07:57:00
200615,COORDENAÇÃO PF SAÚDE,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,30108,00394494000136,00394494000136,00394411000109,00300994,True,2022-12-01T03:00:00.000+00:00,2023-05-17T15:06:00
200604,PENITENCIÁRIA FEDERAL EM BRASILIA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,30907,00394494000136,00394494000136,00394411000109,230267,True,2018-04-23T03:00:00.000+00:00,2025-03-05T18:26:00
200603,PENITENCIÁRIA FEDERAL EM PORTO VELHO - RO,True,True,RO,35.0,1100205.0,PORTO VELHO,200333,DEPARTAMENTO PENITENCIARIO NACIONAL,0,,True,,30907,00394494000136,00394494000136,00394411000109,1956,True,2010-04-08T03:00:00.000+00:00,2020-12-20T17:51:00
200602,PENITENCIÁRIA FEDERAL EM MOSSORO - RN,True,True,RN,17590.0,2408003.0,MOSSORÓ,200333,DEPARTAMENTO PENITENCIARIO NACIONAL,0,,True,,30907,00394494000136,00394494000136,00394411000109,1956,True,2010-04-08T03:00:00.000+00:00,2020-12-20T17:51:00
200601,PENITENCIÁRIA FEDERAL EM CATANDUVAS - PR,True,True,PR,74977.0,4105003.0,CATANDUVAS,200333,DEPARTAMENTO PENITENCIARIO NACIONAL,0,,True,,30907,00394494000136,00394494000136,00394411000109,1956,True,2010-04-08T03:00:00.000+00:00,2020-12-20T17:51:00
200600,PENITENCIÁRIA FEDERAL EM CAMPO GRANDE - MS,True,True,MS,90514.0,5002704.0,CAMPO GRANDE,200333,DEPARTAMENTO PENITENCIARIO NACIONAL,0,,True,,30907,00394494000136,00394494000136,00394411000109,1956,True,2010-04-08T03:00:00.000+00:00,2020-12-20T17:51:00
200469,CENTRO DE SERVIÇOS COMPARTILHADOS - MM,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,00000000000000,65000,05510958000146,00394411000109,00394411000109,,True,2024-04-01T03:00:00.000+00:00,2024-04-02T11:13:00
200461,CENTRO DE SERVIÇOS COMPARTILHADOS -MPO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,47000,49203278000155,,,,True,2023-08-29T03:00:00.000+00:00,2023-11-23T15:36:00
200456,DIRETORIA DE CIDADANIA E ALTERNATIVAS PENAL,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,30907,00394494000136,00394494000136,00394411000109,,True,2023-05-15T03:00:00.000+00:00,2025-03-10T14:45:00
200450,SECRETARIA DE ACESSO A JUSTIÇA,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,0,,False,,30000,00394494000136,00394411000109,00394411000109,309706,True,2023-12-26T03:00:00.000+00:00,2024-12-20T13:26:00
200416,DELEGACIA DE POLICIA FEDERAL EM CAMPINAS,True,True,SP,62910.0,3509502.0,CAMPINAS,200415,DELEGACIA DE POLICIA FEDERAL EM CAMPINAS,0,,False,,30108,00394494000136,00394494000136,00394411000109,34763,True,,2020-12-20T17:31:00
200406,DIRETORIA TECNICO-CIENTIFICA/DPF,True,True,DF,97012.0,5300108.0,BRASÍLIA,200406,DIRETORIA TECNICO-CIENTIFICA/DPF,200136,DIRETORIA TECNICO-CIENTIFICA,True,0,30108,00394494000136,00394494000136,00394411000109,327,True,2011-07-30T03:00:00.000+00:00,2025-01-31T18:16:00
200404,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - TO,True,True,TO,97330.0,1721000.0,PALMAS,0,,200135,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL/TO,True,0,30108,00394494000136,00394494000136,00394411000109,10089,True,,2023-12-08T11:46:00
200403,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - AP,True,True,AP,6050.0,1600303.0,MACAPÁ,200402,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - AP,200134,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL/AP,False,0,30909,00394494000136,00394494000136,00394411000109,15413,True,2016-03-20T03:00:00.000+00:00,2019-12-15T10:51:00
200402,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - AP,True,True,AP,6050.0,1600303.0,MACAPÁ,0,,200134,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL/AP,True,0,30108,00394494000136,00394494000136,00394411000109,15413,True,1999-07-15T03:00:00.000+00:00,2023-11-27T10:36:00
200400,SECRETARIA NACIONAL DO CONSUMIDOR,True,True,DF,97012.0,5300108.0,BRASÍLIA,200401,SECRETARIA NACIONAL DO CONSUMIDOR,200107,SECRETARIA DE DIREITO ECONOMICO,True,0,30000,00394494000136,00394411000109,00394411000109,119335,True,2012-05-29T03:00:00.000+00:00,2018-12-15T10:09:00
200398,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- PE,True,True,PE,25313.0,2611606.0,RECIFE,0,,200092,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- PE,True,0,30108,00394494000136,00394494000136,00394411000109,1219,True,,2024-08-01T14:15:00
200396,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- PB,True,True,PB,20516.0,2507507.0,JOÃO PESSOA,0,,200088,MJ/DPF-SUPERINT.REG.DEP.POLICIA FEDERAL/PB,True,0,30108,00394494000136,00394494000136,00394411000109,1153,True,,2025-03-05T12:56:00
200394,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- RN,True,True,RN,17612.0,2408102.0,NATAL,0,,200086,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- RN,True,0,30108,00394494000136,00394494000136,00394411000109,1155,True,,2024-12-24T08:41:00
200392,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - CE,True,True,CE,13897.0,2304400.0,FORTALEZA,0,,200084,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - CE,False,0,30108,00394494000136,00394494000136,00394411000109,1142,True,,2024-11-26T13:00:00
200390,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - PI,True,True,PI,12190.0,2211001.0,TERESINA,0,,200081,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - PI,True,0,30108,00394494000136,00394494000136,00394411000109,23014,True,,2025-02-11T09:09:00
200388,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- MA,True,True,MA,9210.0,2111300.0,SÃO LUÍS,0,,200079,MJ-SUPERINTEND.REG.DEP.POL.FEDERAL-SRDPF/MA,True,0,30108,00394494000136,00394494000136,00394411000109,1152,True,,2025-02-03T09:44:00
200386,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- PA,True,True,PA,4278.0,1501402.0,BELÉM,0,,200077,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- PA,True,0,30108,00394494000136,00394494000136,00394411000109,1146,True,1997-07-15T03:00:00.000+00:00,2025-02-04T09:05:00
200384,SUPERINT.REGIONAL DE P.FEDERAL NO EST.DE RR,True,True,RR,3018.0,1400100.0,BOA VISTA,0,,200074,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL,False,0,30108,00394494000136,00394494000136,00394411000109,10090,True,2012-03-01T03:00:00.000+00:00,2024-11-01T11:24:00
200382,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - AM,True,True,AM,2550.0,1302603.0,MANAUS,0,,200073,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL/AM,True,0,30108,00394494000136,00394494000136,00394411000109,1140,True,,2024-04-23T15:53:00
200380,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - AC,True,True,AC,1392.0,1200401.0,RIO BRANCO,0,,200070,MJ-SUPERINT.REG.DEP.POLICIA FEDERAL-DPF/AC,True,0,30108,00394494000136,00394494000136,00394411000109,1149,True,,2024-09-23T10:23:00
200378,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - RO,True,True,RO,35.0,1100205.0,PORTO VELHO,0,,200068,MJ-SUPERINTENDENCIA REG.DEP.POL.FEDERAL/RO,False,0,30108,00394494000136,00394494000136,00394411000109,1156,True,,2024-04-24T10:34:00
200376,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- GO,True,True,GO,93734.0,5208707.0,GOIÂNIA,0,,200067,MJ-DPF-SUPERINT. REG.DEP.POLICIA FEDERAL/GO,True,0,30108,00394494000136,00394494000136,00394411000109,1220,True,,2025-01-13T11:48:00
200374,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - MT,True,True,MT,90670.0,5103403.0,CUIABÁ,0,,200065,MJ-SRDPF-SUPERINT.REG.DEP.POLICIA FEDERAL/MT,True,0,30108,00394494000136,00394494000136,00394411000109,1143,True,,2024-06-05T11:16:00
200372,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- RS,True,True,RS,88013.0,4314902.0,PORTO ALEGRE,0,,200063,MJ-DPF-SUPERINTENDENCIA REGIONAL/RS,False,0,30108,00394494000136,00394494000136,00394411000109,1148,True,,2024-11-06T17:58:00
200370,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - SC,True,True,SC,81051.0,4205407.0,FLORIANÓPOLIS,0,,200060,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - SC,True,0,30108,00394494000136,00394494000136,00394411000109,1157,True,,2025-03-28T10:35:00
200366,DIVISAO DE POLICIA FEDERAL - FOZ DO IGUACU/PR,True,True,PR,75639.0,4108304.0,FOZ DO IGUAÇU,0,,200056,DIVISAO DE POLICIA FEDERAL - FOZ DO IGUACU/PR,True,0,30108,00394494000136,00394494000136,00394411000109,22917,True,,2025-03-10T09:56:00
200364,SUPERINTENDENCIA REGIONAL DO ESTADO DO PARANÁ,True,True,PR,75353.0,4106902.0,CURITIBA,0,,200055,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- PR,True,0,30108,00394494000136,00394494000136,00394411000109,1147,True,2011-08-16T03:00:00.000+00:00,2024-08-15T17:53:00
200362,DELEGACIA DE POLICIA FEDERAL EM SANTOS,True,True,SP,70718.0,3548500.0,SANTOS,0,,200052,DELEGACIA DE POLICIA FEDERAL EM SANTOS/SP,False,0,30108,00394494000136,00394494000136,00394411000109,22570,True,,2021-12-12T13:50:00
200360,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - SP,True,True,SP,71072.0,3550308.0,SÃO PAULO,0,,200051,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - SP,False,0,30108,00394494000136,00394494000136,00394411000109,1138,True,,2024-11-04T15:40:00
200358,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - AL,True,True,AL,27855.0,2704302.0,MACEIÓ,200048,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - AL,200048,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - AL,False,0,30108,00394494000136,00394494000136,00394411000109,1150,True,,2025-03-10T08:26:00
200356,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - RJ,True,True,RJ,60011.0,3304557.0,RIO DE JANEIRO,0,,200047,MJ-SUPERINT.REG.DEP.POLICIA FEDERAL-RJ,True,0,30108,00394494000136,00394494000136,00394411000109,1139,True,,2025-04-01T11:26:00
200354,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - MS,True,True,MS,90514.0,5002704.0,CAMPO GRANDE,0,,200041,DPF-SUPERINTEND. REG.DEP.POLICIA FEDERAL/MS,True,0,30108,00394494000136,00394494000136,00394411000109,1144,True,,2024-07-01T17:30:00
200352,SUPERINTENDENCIA REGIONAL NO ESTADO DO ES,True,True,ES,57037.0,3205200.0,VILA VELHA,0,,200039,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL/ES,True,0,30108,00394494000136,00394494000136,00394411000109,1151,True,2011-08-16T03:00:00.000+00:00,2024-06-04T10:32:00
200350,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - MG,True,True,MG,41238.0,3106200.0,BELO HORIZONTE,0,,200037,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - MG,False,0,30108,00394494000136,00394494000136,00394411000109,1145,True,,2024-04-03T16:39:00
200346,SUPERINTENDENCIA REG.DA POLICIA FEDERAL NA BA,True,True,BA,38490.0,2927408.0,SALVADOR,0,,200033,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - BA,True,0,30108,00394494000136,00394494000136,00394411000109,1141,True,,2024-07-01T09:08:00
200344,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- SE,True,True,SE,31054.0,2800308.0,ARACAJU,0,,200030,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- SE,True,0,30108,00394494000136,00394494000136,00394411000109,1158,True,,2024-07-09T10:31:00
200342,DIRETORIA DE TECN.DA INFORMAÇÃO E INOVAÇÃO,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,200028,MJ-DPF-CTI-COORD. DE TECNOLOGIA DA INFORMAçãO,True,0,30108,00394494000136,00394494000136,00394411000109,331,True,,2025-03-05T16:13:00
200340,ACADEMIA NACIONAL DE POLICIA - DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,200027,MJ-ANP-ACADEMIA NACIONAL DE POLICIA/DF,False,0,30108,00394494000136,00394494000136,00394411000109,329,True,,2024-11-25T10:04:00
200338,SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - DF,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,200026,MJ-SR-DPF-SUPER.REG.DEP.POLICIA FEDERAL/DF,True,0,30108,00394494000136,00394494000136,00394411000109,1137,True,,2023-12-06T16:41:00
200336,COORDENACAO DE ORCAMENTO E FINANCAS - COF/DPF,True,True,DF,97012.0,5300108.0,BRASÍLIA,0,,200019,MJ-DPF-CPLAM-COORD.DE PLAN.MODERNIZACAO/DF,False,0,30108,00394494000136,00394494000136,00394411000109,,True,,2025-03-10T14:03:00
200334,COORDENACAO DE ADMINISTRACAO-COAD,True,True,DF,97012.0,5300108.0,BRASÍLIA,200015,MJ-DPF-DEPARTAMENTO DE POLICIA FEDERAL-DF,200015,MJ-DPF-DEPARTAMENTO DE POLICIA FEDERAL-DF,False,0,30108,00394494000136,00394494000136,00394411000109,22351,True,,2023-11-10T17:22:00
